"LOCATION","Country","VAR","Variable","ISIC4","ISIC4","SRC","Source","SCL","Size Class","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"DNK","Denmark","VAPE","Labour productivity, national currency","05_09","Mining and quarrying","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2020","2020","DKK","Danish Krone","6","Millions",,,1.9,,
"FIN","Finland","VAPE","Labour productivity, national currency","05_09","Mining and quarrying","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2005","2005","EUR","Euro","6","Millions",,,0.093,,
"FIN","Finland","VAPE","Labour productivity, national currency","05_09","Mining and quarrying","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2006","2006","EUR","Euro","6","Millions",,,0.111,,
"FIN","Finland","VAPE","Labour productivity, national currency","05_09","Mining and quarrying","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2007","2007","EUR","Euro","6","Millions",,,0.096,,
"FIN","Finland","VAPE","Labour productivity, national currency","05_09","Mining and quarrying","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2008","2008","EUR","Euro","6","Millions",,,0.075,,
"FIN","Finland","VAPE","Labour productivity, national currency","05_09","Mining and quarrying","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2009","2009","EUR","Euro","6","Millions",,,0.082,,
"FIN","Finland","VAPE","Labour productivity, national currency","05_09","Mining and quarrying","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2010","2010","EUR","Euro","6","Millions",,,0.107,,
"FIN","Finland","VAPE","Labour productivity, national currency","05_09","Mining and quarrying","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2011","2011","EUR","Euro","6","Millions",,,0.205,,
"FIN","Finland","VAPE","Labour productivity, national currency","05_09","Mining and quarrying","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2012","2012","EUR","Euro","6","Millions",,,0.097,,
"FIN","Finland","VAPE","Labour productivity, national currency","05_09","Mining and quarrying","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2013","2013","EUR","Euro","6","Millions",,,0.072,"B","Break"
"FIN","Finland","VAPE","Labour productivity, national currency","05_09","Mining and quarrying","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2014","2014","EUR","Euro","6","Millions",,,0.024,,
"FIN","Finland","VAPE","Labour productivity, national currency","05_09","Mining and quarrying","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2015","2015","EUR","Euro","6","Millions",,,0.083,,
"FIN","Finland","VAPE","Labour productivity, national currency","05_09","Mining and quarrying","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2016","2016","EUR","Euro","6","Millions",,,0.107,,
"FIN","Finland","VAPE","Labour productivity, national currency","05_09","Mining and quarrying","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2017","2017","EUR","Euro","6","Millions",,,0.115,"B","Break"
"FIN","Finland","VAPE","Labour productivity, national currency","05_09","Mining and quarrying","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2018","2018","EUR","Euro","6","Millions",,,0.114,,
"FIN","Finland","VAPE","Labour productivity, national currency","05_09","Mining and quarrying","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2019","2019","EUR","Euro","6","Millions",,,0.1,,
"FRA","France","VAPE","Labour productivity, national currency","05_09","Mining and quarrying","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2005","2005","EUR","Euro","6","Millions",,,0.117,,
"FRA","France","VAPE","Labour productivity, national currency","05_09","Mining and quarrying","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2006","2006","EUR","Euro","6","Millions",,,0.14,,
"FRA","France","VAPE","Labour productivity, national currency","05_09","Mining and quarrying","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2007","2007","EUR","Euro","6","Millions",,,0.135,,
"FRA","France","VAPE","Labour productivity, national currency","05_09","Mining and quarrying","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2008","2008","EUR","Euro","6","Millions",,,0.113,,
"FRA","France","VAPE","Labour productivity, national currency","05_09","Mining and quarrying","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2009","2009","EUR","Euro","6","Millions",,,0.091,,
"FRA","France","VAPE","Labour productivity, national currency","05_09","Mining and quarrying","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2010","2010","EUR","Euro","6","Millions",,,0.084,,
"FRA","France","VAPE","Labour productivity, national currency","05_09","Mining and quarrying","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2011","2011","EUR","Euro","6","Millions",,,0.101,,
"FRA","France","VAPE","Labour productivity, national currency","05_09","Mining and quarrying","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2012","2012","EUR","Euro","6","Millions",,,0.095,,
"FRA","France","VAPE","Labour productivity, national currency","05_09","Mining and quarrying","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2013","2013","EUR","Euro","6","Millions",,,0.09,,
"FRA","France","VAPE","Labour productivity, national currency","05_09","Mining and quarrying","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2014","2014","EUR","Euro","6","Millions",,,0.085,"B","Break"
"FRA","France","VAPE","Labour productivity, national currency","05_09","Mining and quarrying","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2015","2015","EUR","Euro","6","Millions",,,0.089,"B","Break"
"FRA","France","VAPE","Labour productivity, national currency","05_09","Mining and quarrying","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2016","2016","EUR","Euro","6","Millions",,,0.077,"B","Break"
"FRA","France","VAPE","Labour productivity, national currency","05_09","Mining and quarrying","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2017","2017","EUR","Euro","6","Millions",,,0.085,"B","Break"
"FRA","France","VAPE","Labour productivity, national currency","05_09","Mining and quarrying","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2018","2018","EUR","Euro","6","Millions",,,0.09,,
"FRA","France","VAPE","Labour productivity, national currency","05_09","Mining and quarrying","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2019","2019","EUR","Euro","6","Millions",,,0.088,,
"FRA","France","VAPE","Labour productivity, national currency","05_09","Mining and quarrying","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2020","2020","EUR","Euro","6","Millions",,,0.092,,
"DEU","Germany","VAPE","Labour productivity, national currency","05_09","Mining and quarrying","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2006","2006","EUR","Euro","6","Millions",,,0.073,,
"DEU","Germany","VAPE","Labour productivity, national currency","05_09","Mining and quarrying","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2007","2007","EUR","Euro","6","Millions",,,0.076,,
"DEU","Germany","VAPE","Labour productivity, national currency","05_09","Mining and quarrying","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2008","2008","EUR","Euro","6","Millions",,,0.088,,
"DEU","Germany","VAPE","Labour productivity, national currency","05_09","Mining and quarrying","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2009","2009","EUR","Euro","6","Millions",,,0.077,,
"DEU","Germany","VAPE","Labour productivity, national currency","05_09","Mining and quarrying","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2010","2010","EUR","Euro","6","Millions",,,0.095,,
"DEU","Germany","VAPE","Labour productivity, national currency","05_09","Mining and quarrying","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2011","2011","EUR","Euro","6","Millions",,,0.086,,
"DEU","Germany","VAPE","Labour productivity, national currency","05_09","Mining and quarrying","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2012","2012","EUR","Euro","6","Millions",,,0.093,,
"DEU","Germany","VAPE","Labour productivity, national currency","05_09","Mining and quarrying","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2013","2013","EUR","Euro","6","Millions",,,0.09,,
"DEU","Germany","VAPE","Labour productivity, national currency","05_09","Mining and quarrying","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2014","2014","EUR","Euro","6","Millions",,,0.086,,
"DEU","Germany","VAPE","Labour productivity, national currency","05_09","Mining and quarrying","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2015","2015","EUR","Euro","6","Millions",,,0.088,,
"DEU","Germany","VAPE","Labour productivity, national currency","05_09","Mining and quarrying","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2016","2016","EUR","Euro","6","Millions",,,0.081,,
"DEU","Germany","VAPE","Labour productivity, national currency","05_09","Mining and quarrying","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2017","2017","EUR","Euro","6","Millions",,,0.091,,
"DEU","Germany","VAPE","Labour productivity, national currency","05_09","Mining and quarrying","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2018","2018","EUR","Euro","6","Millions",,,0.117,"B","Break"
"DEU","Germany","VAPE","Labour productivity, national currency","05_09","Mining and quarrying","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2019","2019","EUR","Euro","6","Millions",,,0.094,,
"DEU","Germany","VAPE","Labour productivity, national currency","05_09","Mining and quarrying","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2020","2020","EUR","Euro","6","Millions",,,0.097,,
"GRC","Greece","VAPE","Labour productivity, national currency","05_09","Mining and quarrying","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2008","2008","EUR","Euro","6","Millions",,,0.062,,
"GRC","Greece","VAPE","Labour productivity, national currency","05_09","Mining and quarrying","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2009","2009","EUR","Euro","6","Millions",,,0.056,,
"GRC","Greece","VAPE","Labour productivity, national currency","05_09","Mining and quarrying","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2010","2010","EUR","Euro","6","Millions",,,0.058,,
"GRC","Greece","VAPE","Labour productivity, national currency","05_09","Mining and quarrying","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2011","2011","EUR","Euro","6","Millions",,,0.057,,
"GRC","Greece","VAPE","Labour productivity, national currency","05_09","Mining and quarrying","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2012","2012","EUR","Euro","6","Millions",,,0.05,,
"GRC","Greece","VAPE","Labour productivity, national currency","05_09","Mining and quarrying","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2013","2013","EUR","Euro","6","Millions",,,0.051,,
"GRC","Greece","VAPE","Labour productivity, national currency","05_09","Mining and quarrying","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2014","2014","EUR","Euro","6","Millions",,,0.052,,
"GRC","Greece","VAPE","Labour productivity, national currency","05_09","Mining and quarrying","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2015","2015","EUR","Euro","6","Millions",,,0.062,,
"GRC","Greece","VAPE","Labour productivity, national currency","05_09","Mining and quarrying","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2016","2016","EUR","Euro","6","Millions",,,0.091,,
"GRC","Greece","VAPE","Labour productivity, national currency","05_09","Mining and quarrying","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2017","2017","EUR","Euro","6","Millions",,,0.138,,
"GRC","Greece","VAPE","Labour productivity, national currency","05_09","Mining and quarrying","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2018","2018","EUR","Euro","6","Millions",,,0.059,"B","Break"
"GRC","Greece","VAPE","Labour productivity, national currency","05_09","Mining and quarrying","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2019","2019","EUR","Euro","6","Millions",,,0.048,,
"GRC","Greece","VAPE","Labour productivity, national currency","05_09","Mining and quarrying","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2020","2020","EUR","Euro","6","Millions",,,0.067,,
"HUN","Hungary","VAPE","Labour productivity, national currency","05_09","Mining and quarrying","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2005","2005","HUF","Forint","6","Millions",,,7.014,,
"HUN","Hungary","VAPE","Labour productivity, national currency","05_09","Mining and quarrying","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2006","2006","HUF","Forint","6","Millions",,,7.283,,
"HUN","Hungary","VAPE","Labour productivity, national currency","05_09","Mining and quarrying","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2007","2007","HUF","Forint","6","Millions",,,2.95,,
"HUN","Hungary","VAPE","Labour productivity, national currency","05_09","Mining and quarrying","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2008","2008","HUF","Forint","6","Millions",,,9.551,,
"HUN","Hungary","VAPE","Labour productivity, national currency","05_09","Mining and quarrying","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2009","2009","HUF","Forint","6","Millions",,,11.021,,
"HUN","Hungary","VAPE","Labour productivity, national currency","05_09","Mining and quarrying","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2010","2010","HUF","Forint","6","Millions",,,8.872,,
"HUN","Hungary","VAPE","Labour productivity, national currency","05_09","Mining and quarrying","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2011","2011","HUF","Forint","6","Millions",,,11.655,,
"HUN","Hungary","VAPE","Labour productivity, national currency","05_09","Mining and quarrying","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2012","2012","HUF","Forint","6","Millions",,,12.029,,
"HUN","Hungary","VAPE","Labour productivity, national currency","05_09","Mining and quarrying","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2013","2013","HUF","Forint","6","Millions",,,13.759,,
"HUN","Hungary","VAPE","Labour productivity, national currency","05_09","Mining and quarrying","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2014","2014","HUF","Forint","6","Millions",,,12.282,,
"HUN","Hungary","VAPE","Labour productivity, national currency","05_09","Mining and quarrying","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2015","2015","HUF","Forint","6","Millions",,,10.822,,
"HUN","Hungary","VAPE","Labour productivity, national currency","05_09","Mining and quarrying","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2016","2016","HUF","Forint","6","Millions",,,10.767,,
"HUN","Hungary","VAPE","Labour productivity, national currency","05_09","Mining and quarrying","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2017","2017","HUF","Forint","6","Millions",,,14.994,,
"HUN","Hungary","VAPE","Labour productivity, national currency","05_09","Mining and quarrying","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2018","2018","HUF","Forint","6","Millions",,,20.773,"B","Break"
"HUN","Hungary","VAPE","Labour productivity, national currency","05_09","Mining and quarrying","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2019","2019","HUF","Forint","6","Millions",,,23.208,,
"HUN","Hungary","VAPE","Labour productivity, national currency","05_09","Mining and quarrying","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2020","2020","HUF","Forint","6","Millions",,,20.242,,
"IRL","Ireland","VAPE","Labour productivity, national currency","05_09","Mining and quarrying","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2005","2005","EUR","Euro","6","Millions",,,0.105,,
"IRL","Ireland","VAPE","Labour productivity, national currency","05_09","Mining and quarrying","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2006","2006","EUR","Euro","6","Millions",,,0.179,,
"IRL","Ireland","VAPE","Labour productivity, national currency","05_09","Mining and quarrying","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2007","2007","EUR","Euro","6","Millions",,,0.153,,
"IRL","Ireland","VAPE","Labour productivity, national currency","05_09","Mining and quarrying","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2008","2008","EUR","Euro","6","Millions",,,0.118,,
"IRL","Ireland","VAPE","Labour productivity, national currency","05_09","Mining and quarrying","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2009","2009","EUR","Euro","6","Millions",,,0.075,,
"IRL","Ireland","VAPE","Labour productivity, national currency","05_09","Mining and quarrying","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2010","2010","EUR","Euro","6","Millions",,,0.125,,
"IRL","Ireland","VAPE","Labour productivity, national currency","05_09","Mining and quarrying","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2011","2011","EUR","Euro","6","Millions",,,0.137,,
"IRL","Ireland","VAPE","Labour productivity, national currency","05_09","Mining and quarrying","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2012","2012","EUR","Euro","6","Millions",,,0.128,,
"IRL","Ireland","VAPE","Labour productivity, national currency","05_09","Mining and quarrying","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2013","2013","EUR","Euro","6","Millions",,,0.126,,
"IRL","Ireland","VAPE","Labour productivity, national currency","05_09","Mining and quarrying","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2014","2014","EUR","Euro","6","Millions",,,0.122,,
"IRL","Ireland","VAPE","Labour productivity, national currency","05_09","Mining and quarrying","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2015","2015","EUR","Euro","6","Millions",,,0.065,,
"IRL","Ireland","VAPE","Labour productivity, national currency","05_09","Mining and quarrying","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2016","2016","EUR","Euro","6","Millions",,,0.14,,
"IRL","Ireland","VAPE","Labour productivity, national currency","05_09","Mining and quarrying","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2017","2017","EUR","Euro","6","Millions",,,0.186,,
"IRL","Ireland","VAPE","Labour productivity, national currency","05_09","Mining and quarrying","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2018","2018","EUR","Euro","6","Millions",,,0.137,,
"IRL","Ireland","VAPE","Labour productivity, national currency","05_09","Mining and quarrying","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2019","2019","EUR","Euro","6","Millions",,,0.1,,
"IRL","Ireland","VAPE","Labour productivity, national currency","05_09","Mining and quarrying","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2020","2020","EUR","Euro","6","Millions",,,0.101,,
"ITA","Italy","VAPE","Labour productivity, national currency","05_09","Mining and quarrying","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2005","2005","EUR","Euro","6","Millions",,,0.182,,
"ITA","Italy","VAPE","Labour productivity, national currency","05_09","Mining and quarrying","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2006","2006","EUR","Euro","6","Millions",,,0.181,,
"ITA","Italy","VAPE","Labour productivity, national currency","05_09","Mining and quarrying","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2007","2007","EUR","Euro","6","Millions",,,0.183,,
"ITA","Italy","VAPE","Labour productivity, national currency","05_09","Mining and quarrying","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2008","2008","EUR","Euro","6","Millions",,,0.154,"D","Difference in methodology"
"ITA","Italy","VAPE","Labour productivity, national currency","05_09","Mining and quarrying","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2009","2009","EUR","Euro","6","Millions",,,0.145,,
"ITA","Italy","VAPE","Labour productivity, national currency","05_09","Mining and quarrying","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2010","2010","EUR","Euro","6","Millions",,,0.166,,
"ITA","Italy","VAPE","Labour productivity, national currency","05_09","Mining and quarrying","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2011","2011","EUR","Euro","6","Millions",,,0.15,,
"ITA","Italy","VAPE","Labour productivity, national currency","05_09","Mining and quarrying","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2012","2012","EUR","Euro","6","Millions",,,0.145,,
"ITA","Italy","VAPE","Labour productivity, national currency","05_09","Mining and quarrying","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2013","2013","EUR","Euro","6","Millions",,,0.126,,
"ITA","Italy","VAPE","Labour productivity, national currency","05_09","Mining and quarrying","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2014","2014","EUR","Euro","6","Millions",,,0.119,,
"ITA","Italy","VAPE","Labour productivity, national currency","05_09","Mining and quarrying","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2015","2015","EUR","Euro","6","Millions",,,0.119,,
"ITA","Italy","VAPE","Labour productivity, national currency","05_09","Mining and quarrying","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2016","2016","EUR","Euro","6","Millions",,,0.115,,
"ITA","Italy","VAPE","Labour productivity, national currency","05_09","Mining and quarrying","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2017","2017","EUR","Euro","6","Millions",,,0.133,"B","Break"
"ITA","Italy","VAPE","Labour productivity, national currency","05_09","Mining and quarrying","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2018","2018","EUR","Euro","6","Millions",,,0.153,,
"ITA","Italy","VAPE","Labour productivity, national currency","05_09","Mining and quarrying","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2019","2019","EUR","Euro","6","Millions",,,0.139,,
"ITA","Italy","VAPE","Labour productivity, national currency","05_09","Mining and quarrying","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2020","2020","EUR","Euro","6","Millions",,,0.107,,
"LUX","Luxembourg","VAPE","Labour productivity, national currency","05_09","Mining and quarrying","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2005","2005","EUR","Euro","6","Millions",,,0.091,,
"LUX","Luxembourg","VAPE","Labour productivity, national currency","05_09","Mining and quarrying","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2006","2006","EUR","Euro","6","Millions",,,0.102,,
"LUX","Luxembourg","VAPE","Labour productivity, national currency","05_09","Mining and quarrying","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2007","2007","EUR","Euro","6","Millions",,,0.11,,
"LUX","Luxembourg","VAPE","Labour productivity, national currency","05_09","Mining and quarrying","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2008","2008","EUR","Euro","6","Millions",,,0.102,,
"LUX","Luxembourg","VAPE","Labour productivity, national currency","05_09","Mining and quarrying","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2009","2009","EUR","Euro","6","Millions",,,0.1,,
"LUX","Luxembourg","VAPE","Labour productivity, national currency","05_09","Mining and quarrying","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2010","2010","EUR","Euro","6","Millions",,,0.114,,
"LUX","Luxembourg","VAPE","Labour productivity, national currency","05_09","Mining and quarrying","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2011","2011","EUR","Euro","6","Millions",,,0.127,,
"LUX","Luxembourg","VAPE","Labour productivity, national currency","05_09","Mining and quarrying","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2012","2012","EUR","Euro","6","Millions",,,0.116,,
"LUX","Luxembourg","VAPE","Labour productivity, national currency","05_09","Mining and quarrying","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2013","2013","EUR","Euro","6","Millions",,,0.118,,
"LUX","Luxembourg","VAPE","Labour productivity, national currency","05_09","Mining and quarrying","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2014","2014","EUR","Euro","6","Millions",,,0.119,,
"LUX","Luxembourg","VAPE","Labour productivity, national currency","05_09","Mining and quarrying","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2015","2015","EUR","Euro","6","Millions",,,0.109,,
"LUX","Luxembourg","VAPE","Labour productivity, national currency","05_09","Mining and quarrying","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2016","2016","EUR","Euro","6","Millions",,,0.117,,
"LUX","Luxembourg","VAPE","Labour productivity, national currency","05_09","Mining and quarrying","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2017","2017","EUR","Euro","6","Millions",,,0.121,,
"LUX","Luxembourg","VAPE","Labour productivity, national currency","05_09","Mining and quarrying","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2018","2018","EUR","Euro","6","Millions",,,0.118,,
"LUX","Luxembourg","VAPE","Labour productivity, national currency","05_09","Mining and quarrying","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2019","2019","EUR","Euro","6","Millions",,,0.137,,
"LUX","Luxembourg","VAPE","Labour productivity, national currency","05_09","Mining and quarrying","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2020","2020","EUR","Euro","6","Millions",,,0.149,,
"NLD","Netherlands","VAPE","Labour productivity, national currency","05_09","Mining and quarrying","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2005","2005","EUR","Euro","6","Millions",,,0.666,,
"NLD","Netherlands","VAPE","Labour productivity, national currency","05_09","Mining and quarrying","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2006","2006","EUR","Euro","6","Millions",,,0.892,,
"NLD","Netherlands","VAPE","Labour productivity, national currency","05_09","Mining and quarrying","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2007","2007","EUR","Euro","6","Millions",,,0.892,,
"NLD","Netherlands","VAPE","Labour productivity, national currency","05_09","Mining and quarrying","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2008","2008","EUR","Euro","6","Millions",,,1.185,,
"NLD","Netherlands","VAPE","Labour productivity, national currency","05_09","Mining and quarrying","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2009","2009","EUR","Euro","6","Millions",,,1.217,,
"NLD","Netherlands","VAPE","Labour productivity, national currency","05_09","Mining and quarrying","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2010","2010","EUR","Euro","6","Millions",,,1.269,,
"NLD","Netherlands","VAPE","Labour productivity, national currency","05_09","Mining and quarrying","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2011","2011","EUR","Euro","6","Millions",,,1.191,,
"NLD","Netherlands","VAPE","Labour productivity, national currency","05_09","Mining and quarrying","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2012","2012","EUR","Euro","6","Millions",,,1.301,,
"NLD","Netherlands","VAPE","Labour productivity, national currency","05_09","Mining and quarrying","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2013","2013","EUR","Euro","6","Millions",,,1.065,,
"NLD","Netherlands","VAPE","Labour productivity, national currency","05_09","Mining and quarrying","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2014","2014","EUR","Euro","6","Millions",,,0.818,,
"NLD","Netherlands","VAPE","Labour productivity, national currency","05_09","Mining and quarrying","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2015","2015","EUR","Euro","6","Millions",,,0.721,,
"NLD","Netherlands","VAPE","Labour productivity, national currency","05_09","Mining and quarrying","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2016","2016","EUR","Euro","6","Millions",,,0.499,,
"NLD","Netherlands","VAPE","Labour productivity, national currency","05_09","Mining and quarrying","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2017","2017","EUR","Euro","6","Millions",,,0.614,,
"NLD","Netherlands","VAPE","Labour productivity, national currency","05_09","Mining and quarrying","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2018","2018","EUR","Euro","6","Millions",,,0.673,,
"NLD","Netherlands","VAPE","Labour productivity, national currency","05_09","Mining and quarrying","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2019","2019","EUR","Euro","6","Millions",,,0.567,,
"NLD","Netherlands","VAPE","Labour productivity, national currency","05_09","Mining and quarrying","SSIS","Structural Statistics of Industry and Services","TOTAL","Total","2020","2020","EUR","Euro","6","Millions",,,0.205,,
