"LOCATION","Country","IND","Variable","SEC","ISIC4","SCL","Size Class","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"SWE","Sweden","B_R","Birth rate of all enterprises","49_53","Transportation and storage","TOTAL","Total","2020","2020","PC","Percentage","0","Units",,,6.9,,
"DEU","Germany","B_R","Birth rate of all enterprises","69_75","Professional, scientific and technical activities","TOTAL","Total","2008","2008","PC","Percentage","0","Units",,,10.5,,
"DEU","Germany","B_R","Birth rate of all enterprises","69_75","Professional, scientific and technical activities","TOTAL","Total","2009","2009","PC","Percentage","0","Units",,,9.1,,
"DEU","Germany","B_R","Birth rate of all enterprises","69_75","Professional, scientific and technical activities","TOTAL","Total","2010","2010","PC","Percentage","0","Units",,,9.6,,
"DEU","Germany","B_R","Birth rate of all enterprises","69_75","Professional, scientific and technical activities","TOTAL","Total","2011","2011","PC","Percentage","0","Units",,,9.8,,
"DEU","Germany","B_R","Birth rate of all enterprises","69_75","Professional, scientific and technical activities","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,8.9,,
"DEU","Germany","B_R","Birth rate of all enterprises","69_75","Professional, scientific and technical activities","TOTAL","Total","2013","2013","PC","Percentage","0","Units",,,8.1,,
"DEU","Germany","B_R","Birth rate of all enterprises","69_75","Professional, scientific and technical activities","TOTAL","Total","2014","2014","PC","Percentage","0","Units",,,7.6,,
"DEU","Germany","B_R","Birth rate of all enterprises","69_75","Professional, scientific and technical activities","TOTAL","Total","2015","2015","PC","Percentage","0","Units",,,7.8,,
"DEU","Germany","B_R","Birth rate of all enterprises","69_75","Professional, scientific and technical activities","TOTAL","Total","2016","2016","PC","Percentage","0","Units",,,7.4,,
"DEU","Germany","B_R","Birth rate of all enterprises","69_75","Professional, scientific and technical activities","TOTAL","Total","2017","2017","PC","Percentage","0","Units",,,7.5,,
"DEU","Germany","B_R","Birth rate of all enterprises","69_75","Professional, scientific and technical activities","TOTAL","Total","2018","2018","PC","Percentage","0","Units",,,8.5,,
"DEU","Germany","B_R","Birth rate of all enterprises","69_75","Professional, scientific and technical activities","TOTAL","Total","2019","2019","PC","Percentage","0","Units",,,9.1,"B","Break"
"DEU","Germany","B_R","Birth rate of all enterprises","69_75","Professional, scientific and technical activities","TOTAL","Total","2020","2020","PC","Percentage","0","Units",,,6.8,,
"POL","Poland","B_R","Birth rate of all enterprises","10_33","Manufacturing","TOTAL","Total","2008","2008","PC","Percentage","0","Units",,,9.7,,
"POL","Poland","B_R","Birth rate of all enterprises","10_33","Manufacturing","TOTAL","Total","2009","2009","PC","Percentage","0","Units",,,10,,
"POL","Poland","B_R","Birth rate of all enterprises","10_33","Manufacturing","TOTAL","Total","2010","2010","PC","Percentage","0","Units",,,11.5,,
"POL","Poland","B_R","Birth rate of all enterprises","10_33","Manufacturing","TOTAL","Total","2011","2011","PC","Percentage","0","Units",,,10,,
"POL","Poland","B_R","Birth rate of all enterprises","10_33","Manufacturing","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,9.1,,
"POL","Poland","B_R","Birth rate of all enterprises","10_33","Manufacturing","TOTAL","Total","2013","2013","PC","Percentage","0","Units",,,9.6,,
"POL","Poland","B_R","Birth rate of all enterprises","10_33","Manufacturing","TOTAL","Total","2014","2014","PC","Percentage","0","Units",,,10.1,,
"POL","Poland","B_R","Birth rate of all enterprises","10_33","Manufacturing","TOTAL","Total","2015","2015","PC","Percentage","0","Units",,,9.8,,
"POL","Poland","B_R","Birth rate of all enterprises","10_33","Manufacturing","TOTAL","Total","2016","2016","PC","Percentage","0","Units",,,10.1,,
"POL","Poland","B_R","Birth rate of all enterprises","10_33","Manufacturing","TOTAL","Total","2017","2017","PC","Percentage","0","Units",,,10.2,,
"POL","Poland","B_R","Birth rate of all enterprises","10_33","Manufacturing","TOTAL","Total","2018","2018","PC","Percentage","0","Units",,,11,"B","Break"
"POL","Poland","B_R","Birth rate of all enterprises","10_33","Manufacturing","TOTAL","Total","2019","2019","PC","Percentage","0","Units",,,10.4,,
"POL","Poland","B_R","Birth rate of all enterprises","10_33","Manufacturing","TOTAL","Total","2020","2020","PC","Percentage","0","Units",,,8.3,,
"DEU","Germany","B_R","Birth rate of all enterprises","58_63","Information and communication","TOTAL","Total","2008","2008","PC","Percentage","0","Units",,,14.1,,
"DEU","Germany","B_R","Birth rate of all enterprises","58_63","Information and communication","TOTAL","Total","2009","2009","PC","Percentage","0","Units",,,11.4,,
"DEU","Germany","B_R","Birth rate of all enterprises","58_63","Information and communication","TOTAL","Total","2010","2010","PC","Percentage","0","Units",,,11.4,,
"DEU","Germany","B_R","Birth rate of all enterprises","58_63","Information and communication","TOTAL","Total","2011","2011","PC","Percentage","0","Units",,,11.7,,
"DEU","Germany","B_R","Birth rate of all enterprises","58_63","Information and communication","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,10.7,,
"DEU","Germany","B_R","Birth rate of all enterprises","58_63","Information and communication","TOTAL","Total","2013","2013","PC","Percentage","0","Units",,,9.9,,
"DEU","Germany","B_R","Birth rate of all enterprises","58_63","Information and communication","TOTAL","Total","2014","2014","PC","Percentage","0","Units",,,9.3,,
"DEU","Germany","B_R","Birth rate of all enterprises","58_63","Information and communication","TOTAL","Total","2015","2015","PC","Percentage","0","Units",,,9.5,,
"DEU","Germany","B_R","Birth rate of all enterprises","58_63","Information and communication","TOTAL","Total","2016","2016","PC","Percentage","0","Units",,,9.1,,
"DEU","Germany","B_R","Birth rate of all enterprises","58_63","Information and communication","TOTAL","Total","2017","2017","PC","Percentage","0","Units",,,9.5,,
"DEU","Germany","B_R","Birth rate of all enterprises","58_63","Information and communication","TOTAL","Total","2018","2018","PC","Percentage","0","Units",,,10.8,,
"DEU","Germany","B_R","Birth rate of all enterprises","58_63","Information and communication","TOTAL","Total","2019","2019","PC","Percentage","0","Units",,,11.1,"B","Break"
"DEU","Germany","B_R","Birth rate of all enterprises","58_63","Information and communication","TOTAL","Total","2020","2020","PC","Percentage","0","Units",,,8.8,,
"ESP","Spain","B_R","Birth rate of all enterprises","55_56","Accommodation and food service activities","TOTAL","Total","2008","2008","PC","Percentage","0","Units",,,10.5,,
"ESP","Spain","B_R","Birth rate of all enterprises","55_56","Accommodation and food service activities","TOTAL","Total","2009","2009","PC","Percentage","0","Units",,,10,,
"ESP","Spain","B_R","Birth rate of all enterprises","55_56","Accommodation and food service activities","TOTAL","Total","2010","2010","PC","Percentage","0","Units",,,10.6,,
"ESP","Spain","B_R","Birth rate of all enterprises","55_56","Accommodation and food service activities","TOTAL","Total","2011","2011","PC","Percentage","0","Units",,,11,,
"ESP","Spain","B_R","Birth rate of all enterprises","55_56","Accommodation and food service activities","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,11.6,,
"ESP","Spain","B_R","Birth rate of all enterprises","55_56","Accommodation and food service activities","TOTAL","Total","2013","2013","PC","Percentage","0","Units",,,10.8,,
"ESP","Spain","B_R","Birth rate of all enterprises","55_56","Accommodation and food service activities","TOTAL","Total","2014","2014","PC","Percentage","0","Units",,,11.7,,
"ESP","Spain","B_R","Birth rate of all enterprises","55_56","Accommodation and food service activities","TOTAL","Total","2015","2015","PC","Percentage","0","Units",,,11,,
"ESP","Spain","B_R","Birth rate of all enterprises","55_56","Accommodation and food service activities","TOTAL","Total","2016","2016","PC","Percentage","0","Units",,,12.7,,
"ESP","Spain","B_R","Birth rate of all enterprises","55_56","Accommodation and food service activities","TOTAL","Total","2017","2017","PC","Percentage","0","Units",,,11.3,,
"ESP","Spain","B_R","Birth rate of all enterprises","55_56","Accommodation and food service activities","TOTAL","Total","2018","2018","PC","Percentage","0","Units",,,11,,
"ESP","Spain","B_R","Birth rate of all enterprises","55_56","Accommodation and food service activities","TOTAL","Total","2019","2019","PC","Percentage","0","Units",,,11.4,,
"ESP","Spain","B_R","Birth rate of all enterprises","55_56","Accommodation and food service activities","TOTAL","Total","2020","2020","PC","Percentage","0","Units",,,7.7,,
"SWE","Sweden","B_R","Birth rate of all enterprises","36_39","Water supply; sewerage, waste management and remediation activities","TOTAL","Total","2008","2008","PC","Percentage","0","Units",,,6.5,,
"SWE","Sweden","B_R","Birth rate of all enterprises","36_39","Water supply; sewerage, waste management and remediation activities","TOTAL","Total","2009","2009","PC","Percentage","0","Units",,,7.1,,
"SWE","Sweden","B_R","Birth rate of all enterprises","36_39","Water supply; sewerage, waste management and remediation activities","TOTAL","Total","2010","2010","PC","Percentage","0","Units",,,6.2,,
"SWE","Sweden","B_R","Birth rate of all enterprises","36_39","Water supply; sewerage, waste management and remediation activities","TOTAL","Total","2011","2011","PC","Percentage","0","Units",,,7.8,,
"SWE","Sweden","B_R","Birth rate of all enterprises","36_39","Water supply; sewerage, waste management and remediation activities","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,7.3,,
"SWE","Sweden","B_R","Birth rate of all enterprises","36_39","Water supply; sewerage, waste management and remediation activities","TOTAL","Total","2013","2013","PC","Percentage","0","Units",,,6.3,,
"SWE","Sweden","B_R","Birth rate of all enterprises","36_39","Water supply; sewerage, waste management and remediation activities","TOTAL","Total","2014","2014","PC","Percentage","0","Units",,,6.2,,
"SWE","Sweden","B_R","Birth rate of all enterprises","36_39","Water supply; sewerage, waste management and remediation activities","TOTAL","Total","2015","2015","PC","Percentage","0","Units",,,5.6,,
"SWE","Sweden","B_R","Birth rate of all enterprises","36_39","Water supply; sewerage, waste management and remediation activities","TOTAL","Total","2016","2016","PC","Percentage","0","Units",,,6.4,,
"SWE","Sweden","B_R","Birth rate of all enterprises","36_39","Water supply; sewerage, waste management and remediation activities","TOTAL","Total","2017","2017","PC","Percentage","0","Units",,,6.5,,
"SWE","Sweden","B_R","Birth rate of all enterprises","36_39","Water supply; sewerage, waste management and remediation activities","TOTAL","Total","2018","2018","PC","Percentage","0","Units",,,5.7,,
"SWE","Sweden","B_R","Birth rate of all enterprises","36_39","Water supply; sewerage, waste management and remediation activities","TOTAL","Total","2019","2019","PC","Percentage","0","Units",,,5.5,,
"SWE","Sweden","B_R","Birth rate of all enterprises","36_39","Water supply; sewerage, waste management and remediation activities","TOTAL","Total","2020","2020","PC","Percentage","0","Units",,,6.5,,
"EST","Estonia","B_R","Birth rate of all enterprises","49_53","Transportation and storage","TOTAL","Total","2008","2008","PC","Percentage","0","Units",,,12.1,,
"EST","Estonia","B_R","Birth rate of all enterprises","49_53","Transportation and storage","TOTAL","Total","2009","2009","PC","Percentage","0","Units",,,6.5,,
"EST","Estonia","B_R","Birth rate of all enterprises","49_53","Transportation and storage","TOTAL","Total","2010","2010","PC","Percentage","0","Units",,,6.1,,
"EST","Estonia","B_R","Birth rate of all enterprises","49_53","Transportation and storage","TOTAL","Total","2011","2011","PC","Percentage","0","Units",,,8,,
"EST","Estonia","B_R","Birth rate of all enterprises","49_53","Transportation and storage","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,9.2,,
"EST","Estonia","B_R","Birth rate of all enterprises","49_53","Transportation and storage","TOTAL","Total","2013","2013","PC","Percentage","0","Units",,,8.7,"B","Break"
"EST","Estonia","B_R","Birth rate of all enterprises","49_53","Transportation and storage","TOTAL","Total","2014","2014","PC","Percentage","0","Units",,,9.9,,
"EST","Estonia","B_R","Birth rate of all enterprises","49_53","Transportation and storage","TOTAL","Total","2015","2015","PC","Percentage","0","Units",,,9.1,,
"EST","Estonia","B_R","Birth rate of all enterprises","49_53","Transportation and storage","TOTAL","Total","2016","2016","PC","Percentage","0","Units",,,9.2,,
"EST","Estonia","B_R","Birth rate of all enterprises","49_53","Transportation and storage","TOTAL","Total","2017","2017","PC","Percentage","0","Units",,,9,,
"EST","Estonia","B_R","Birth rate of all enterprises","49_53","Transportation and storage","TOTAL","Total","2018","2018","PC","Percentage","0","Units",,,9.9,,
"EST","Estonia","B_R","Birth rate of all enterprises","49_53","Transportation and storage","TOTAL","Total","2019","2019","PC","Percentage","0","Units",,,8.6,,
"EST","Estonia","B_R","Birth rate of all enterprises","49_53","Transportation and storage","TOTAL","Total","2020","2020","PC","Percentage","0","Units",,,8.6,,
"LTU","Lithuania","B_R","Birth rate of all enterprises","05_09","Mining and quarrying","TOTAL","Total","2008","2008","PC","Percentage","0","Units",,,19.6,,
